# VRPTW Fixed Benchmark Data
# N=20  INSTANCES=10000  Q=500  K=10  T=1000  SERVICE=10
#
# Node 0 = Depot, Nodes 1..20 = Customers
# Coordinates are in [0, 100], Time windows are in [0, 1000]
# TW1=narrow(100), TW2=medium(300), TW3=wide(500)
#
# INST	NODE	X	Y	DEMAND	TW1_A	TW1_B	TW2_A	TW2_B	TW3_A	TW3_B	SERVICE
1412	14	2.24	81.95	23	841	867	313	562	260	636	10
1412	15	91.44	79.17	26	646	797	366	457	454	953	10
1412	16	85.95	91.15	30	260	307	280	629	464	854	10
1412	17	63.31	95.28	19	119	119	207	219	631	966	10
1412	18	15.82	87.29	18	366	417	746	925	816	962	10
1412	19	30.10	38.75	14	480	546	587	602	707	952	10
1412	20	18.70	77.64	18	332	452	435	555	737	805	10
1413	0	96.85	57.89	0	0	1000	0	1000	0	1000	0
1413	1	74.37	88.52	20	798	938	584	961	833	961	10
1413	2	63.73	75.40	20	455	508	537	583	811	961	10
1413	3	36.62	59.54	22	231	266	99	131	88	938	10
1413	4	34.08	74.75	6	287	295	162	382	564	820	10
1413	5	59.86	63.45	7	859	895	958	961	921	961	10
1413	6	21.56	99.38	5	753	885	758	913	599	913	10
1413	7	94.86	10.65	12	343	475	441	842	531	951	10
1413	8	38.04	43.84	4	784	833	403	426	522	629	10
1413	9	95.41	94.09	15	845	962	758	925	352	488	10
1413	10	13.48	56.84	4	660	747	133	520	230	367	10
1413	11	13.58	35.90	8	444	472	406	453	264	912	10
1413	12	97.59	64.91	29	198	239	224	619	347	496	10
1413	13	57.66	61.67	15	415	499	288	408	59	554	10
1413	14	43.70	54.23	15	275	302	272	447	372	945	10
1413	15	2.90	26.23	15	231	261	153	511	452	685	10
1413	16	96.13	41.01	3	232	307	667	982	668	845	10
1413	17	21.50	11.72	4	520	561	573	621	650	910	10
1413	18	6.13	20.11	26	785	797	293	330	881	900	10
1413	19	73.39	6.84	33	478	516	138	850	762	942	10
1413	20	72.30	6.52	28	751	833	61	90	305	800	10
1414	0	12.03	89.28	0	0	1000	0	1000	0	1000	0
1414	1	95.18	64.11	12	458	643	120	132	819	912	10
1414	2	72.42	94.48	31	527	635	567	638	905	938	10
1414	3	46.88	62.89	10	855	902	622	775	288	391	10
1414	4	4.07	11.06	11	431	442	472	509	422	697	10
1414	5	84.69	72.60	23	830	841	697	924	571	806	10
1414	6	49.27	29.91	17	122	247	360	847	476	715	10
1414	7	53.67	23.53	21	140	151	425	604	267	594	10
1414	8	39.55	21.03	5	283	393	214	470	913	925	10
1414	9	45.49	96.07	19	598	632	696	951	636	879	10
1414	10	14.49	25.62	20	432	486	159	347	177	599	10
1414	11	38.31	57.93	27	296	363	685	958	902	958	10
1414	12	76.74	0.27	20	873	888	192	472	444	888	10
1414	13	56.82	59.63	31	347	358	465	551	653	712	10
1414	14	42.87	35.60	25	620	762	900	937	906	937	10
1414	15	72.73	54.60	4	135	137	425	677	565	593	10
1414	16	4.98	73.49	25	428	540	869	981	581	711	10
1414	17	55.43	64.63	23	888	902	630	700	584	949	10
1414	18	69.18	83.78	16	237	356	347	471	468	818	10
1414	19	97.89	97.20	30	524	587	304	532	731	912	10
1414	20	45.92	0.84	5	232	264	285	428	793	904	10
1415	0	65.66	90.80	0	0	1000	0	1000	0	1000	0
1415	1	82.54	23.22	22	883	929	625	929	794	929	10
1415	2	19.49	46.64	8	710	746	172	191	587	644	10
1415	3	43.40	93.50	8	427	683	71	227	290	513	10
1415	4	26.21	8.04	12	295	377	294	478	203	510	10
1415	5	62.93	72.10	23	231	254	65	804	503	980	10
1415	6	11.27	59.31	19	903	936	194	444	647	651	10
1415	7	7.46	30.36	16	375	535	687	915	585	915	10
1415	8	51.44	44.92	21	752	950	272	537	468	950	10
1415	9	3.51	10.77	1	134	145	363	453	455	897	10
1415	10	69.21	63.19	29	680	680	94	190	730	871	10
1415	11	85.02	61.28	9	959	963	164	503	652	907	10
1415	12	74.72	54.41	3	139	159	358	435	869	961	10
1415	13	73.67	60.42	2	257	327	118	320	206	914	10
1415	14	4.61	31.75	19	468	591	507	626	747	868	10
1415	15	33.15	67.61	8	821	868	742	959	822	959	10
1415	16	4.00	30.94	26	704	742	384	386	389	913	10
1415	17	48.82	66.92	5	448	493	110	161	897	969	10
1415	18	28.36	60.61	40	116	269	402	680	415	951	10
1415	19	27.19	46.31	11	488	540	96	271	347	794	10
1415	20	1.06	73.61	3	599	653	520	525	340	541	10
1416	0	70.13	54.72	0	0	1000	0	1000	0	1000	0
1416	1	12.79	0.80	19	806	920	502	761	702	920	10
1416	2	86.25	18.36	14	379	463	686	890	63	959	10
1416	3	28.42	79.66	16	330	389	355	478	257	308	10
1416	4	38.60	53.85	23	210	308	380	384	579	967	10
1416	5	23.19	53.44	22	328	337	683	780	856	952	10
1416	6	91.85	83.44	32	362	456	873	962	623	715	10
1416	7	81.86	48.56	14	183	188	898	985	162	395	10
1416	8	1.72	51.06	30	397	398	772	930	729	930	10
1416	9	36.64	29.68	14	204	305	669	872	662	728	10
1416	10	23.45	55.32	9	57	135	411	925	768	952	10
1416	11	47.40	96.25	14	887	911	628	668	390	951	10
1416	12	80.02	11.42	16	866	954	52	473	366	527	10
1416	13	21.39	5.72	14	332	347	339	788	534	929	10
1416	14	43.59	11.65	5	681	709	622	948	104	340	10
1416	15	7.96	28.36	17	521	546	856	931	865	931	10
1416	16	18.49	65.94	16	161	193	671	691	131	312	10
1416	17	52.58	39.01	30	779	797	517	594	608	975	10
1416	18	15.30	10.13	13	853	928	412	416	595	928	10
1416	19	68.80	11.01	18	914	955	401	640	428	955	10
1416	20	88.93	10.99	21	198	213	204	358	308	526	10
1417	0	47.48	65.58	0	0	1000	0	1000	0	1000	0
1417	1	55.01	96.59	30	932	967	465	736	368	908	10
1417	2	16.38	71.53	10	855	856	808	967	881	967	10
1417	3	9.38	35.48	2	323	368	440	643	612	950	10
1417	4	17.55	2.16	8	384	432	529	576	845	908	10
1417	5	50.24	6.80	19	839	854	145	378	118	940	10
1417	6	90.20	93.51	23	207	439	596	639	657	947	10
1417	7	87.16	41.99	23	222	315	740	841	891	923	10
1417	8	57.84	58.25	15	40	73	149	397	863	986	10
1417	9	9.06	22.07	18	210	410	585	925	191	203	10
1417	10	2.49	72.82	8	624	629	111	155	912	929	10
1417	11	96.27	98.58	16	93	97	439	498	869	940	10
1417	12	29.52	37.00	14	501	548	148	346	870	876	10
1417	13	33.68	31.51	11	294	333	663	716	153	911	10
1417	14	42.52	26.02	22	520	546	450	546	215	920	10
1417	15	1.01	74.29	24	108	227	649	692	498	662	10
1417	16	22.84	81.42	18	435	500	95	282	483	969	10
1417	17	29.36	85.38	10	339	358	728	904	50	889	10
1417	18	94.42	65.36	21	363	551	831	952	170	495	10
1417	19	22.42	7.73	12	259	305	679	935	705	935	10
1417	20	78.29	44.69	15	936	946	775	961	344	961	10
1418	0	38.19	33.24	0	0	1000	0	1000	0	1000	0
1418	1	51.62	59.60	13	342	379	740	969	968	969	10
1418	2	69.29	31.04	20	547	634	850	881	407	668	10
1418	3	24.34	20.67	11	626	634	381	478	177	980	10
1418	4	31.97	37.88	17	220	240	14	94	243	459	10
1418	5	50.35	73.28	7	196	210	327	485	164	582	10
1418	6	41.75	56.80	26	686	772	111	400	732	794	10
1418	7	31.52	85.73	6	359	480	933	946	434	946	10
1418	8	53.49	13.00	14	844	933	930	973	306	648	10
1418	9	0.44	80.39	25	69	103	465	530	690	738	10
1418	10	1.92	61.06	12	815	836	606	941	425	552	10
1418	11	4.97	19.75	20	810	908	387	589	938	963	10
1418	12	85.41	69.18	15	173	246	328	583	632	939	10
1418	13	61.96	12.02	9	340	514	852	967	106	745	10
1418	14	19.38	13.66	19	698	743	806	908	539	971	10
1418	15	17.48	79.72	26	599	694	890	948	124	440	10
1418	16	74.50	4.84	3	910	912	876	952	671	676	10
1418	17	23.33	28.45	15	415	455	588	906	800	983	10
1418	18	94.46	87.46	22	747	920	535	598	117	376	10
1418	19	28.29	98.45	10	74	75	849	933	640	933	10
1418	20	18.04	91.47	8	687	710	881	937	538	579	10
1419	0	61.39	67.89	0	0	1000	0	1000	0	1000	0
1419	1	0.33	92.50	15	496	661	222	299	492	596	10
1419	2	62.88	66.13	18	593	609	500	524	909	996	10
1419	3	41.75	41.28	7	694	850	143	289	555	888	10
1419	4	79.52	37.76	18	547	568	586	715	775	963	10
1419	5	13.77	97.12	7	556	756	334	478	839	943	10
1419	6	93.34	83.77	21	448	538	128	379	664	713	10
1419	7	28.02	15.05	24	886	936	244	256	207	410	10
1419	8	87.47	9.61	19	131	174	306	595	406	599	10
1419	9	78.94	93.83	23	302	321	587	967	606	967	10
1419	10	18.23	13.95	15	923	929	457	474	307	929	10
1419	11	50.88	96.59	12	479	540	179	686	946	968	10
1419	12	48.04	58.57	21	376	398	575	798	564	982	10
1419	13	82.36	85.45	22	649	691	857	971	479	971	10
1419	14	4.48	95.15	9	173	208	613	935	351	607	10
1419	15	25.25	0.04	25	526	600	130	229	504	558	10
1419	16	98.07	68.79	8	114	219	275	523	924	942	10
1419	17	20.08	71.90	12	266	332	493	659	644	957	10
1419	18	53.22	55.06	6	369	427	559	580	132	671	10
1419	19	90.07	68.26	17	432	601	399	937	706	970	10
1419	20	50.95	79.57	17	358	407	712	983	641	914	10
1420	0	94.81	31.90	0	0	1000	0	1000	0	1000	0
1420	1	9.32	95.72	23	311	384	554	643	383	505	10
1420	2	9.08	90.71	23	658	754	506	554	126	619	10
1420	3	49.07	7.82	11	263	414	905	947	888	947	10
1420	4	49.91	86.06	29	117	122	766	928	499	630	10
1420	5	37.49	85.71	30	317	360	848	920	424	674	10
1420	6	67.13	39.99	3	82	126	41	107	382	523	10
1420	7	21.47	25.30	21	533	541	700	925	887	925	10
1420	8	28.73	76.59	36	441	618	720	919	890	895	10
1420	9	11.74	35.19	8	537	660	790	915	298	915	10
1420	10	65.48	52.77	16	866	963	667	702	419	963	10
1420	11	96.94	66.25	6	457	626	367	558	951	964	10
1420	12	78.59	88.10	1	611	664	298	654	482	865	10
1420	13	74.12	18.74	16	425	440	76	194	900	974	10
1420	14	4.82	63.35	30	711	827	790	903	550	903	10
1420	15	8.11	28.71	18	276	424	761	912	681	912	10
1420	16	65.20	82.36	14	358	420	920	940	276	637	10
1420	17	65.51	10.42	10	57	142	757	962	131	414	10
1420	18	65.71	38.63	8	597	613	296	375	176	648	10
1420	19	90.37	56.49	1	435	589	740	974	64	439	10
1420	20	51.70	3.02	10	417	448	702	947	430	701	10
1421	0	33.90	3.70	0	0	1000	0	1000	0	1000	0
1421	1	62.35	67.46	1	677	732	636	899	190	346	10
1421	2	43.57	13.23	24	930	944	621	985	394	723	10
1421	3	75.23	89.96	8	769	786	420	595	155	616	10
1421	4	48.80	6.54	19	83	245	816	983	640	983	10
1421	5	17.17	92.55	34	887	908	512	822	455	714	10
1421	6	96.83	52.39	9	231	265	238	298	765	846	10
1421	7	1.85	59.53	31	652	757	739	800	745	934	10
1421	8	45.13	80.08	25	751	875	914	921	474	822	10
1421	9	1.43	88.30	1	117	390	195	474	244	642	10
1421	10	44.63	58.84	28	387	484	322	387	367	942	10
1421	11	5.62	57.51	2	735	938	500	879	583	607	10
1421	12	97.55	6.41	26	478	570	739	935	75	275	10
1421	13	21.82	1.45	1	52	79	755	986	21	100	10
1421	14	2.62	35.90	34	619	747	857	948	878	954	10
1421	15	59.05	82.64	27	92	200	297	433	750	756	10
1421	16	87.95	98.21	25	759	844	810	843	519	654	10
1421	17	63.31	88.70	11	336	375	648	798	449	870	10
1421	18	27.23	43.81	1	201	286	483	771	720	958	10
1421	19	45.43	39.37	28	910	961	201	668	484	787	10
1421	20	24.85	22.73	6	366	524	566	710	233	423	10
1422	0	47.52	39.76	0	0	1000	0	1000	0	1000	0
1422	1	77.34	73.37	14	508	530	413	500	69	81	10
1422	2	13.41	76.84	27	218	338	830	948	794	948	10
1422	3	37.11	81.11	21	343	410	751	956	591	868	10
1422	4	93.75	99.77	21	181	292	880	923	579	923	10
1422	5	14.27	23.51	20	310	368	241	616	292	961	10
1422	6	96.41	8.71	18	350	379	822	887	320	941	10
1422	7	2.17	27.16	9	331	363	181	345	498	641	10
1422	8	53.68	90.38	12	667	671	482	948	931	948	10
1422	9	59.09	28.95	13	865	872	343	799	914	983	10
1422	10	61.50	29.27	2	353	363	969	981	152	260	10
1422	11	53.05	23.63	11	127	182	833	981	473	981	10
1422	12	54.44	54.11	26	625	628	621	732	92	392	10
1422	13	30.35	12.47	22	150	232	250	253	831	966	10
1422	14	22.10	56.53	12	931	968	282	329	367	968	10
1422	15	97.71	85.23	39	442	554	907	921	486	503	10
1422	16	65.40	29.04	7	290	393	867	978	281	358	10
1422	17	9.46	28.90	35	702	825	852	959	778	959	10
1422	18	91.94	41.84	9	255	285	787	954	491	954	10
1422	19	36.84	20.15	17	708	753	658	936	333	601	10
1422	20	38.61	9.31	15	143	208	287	444	633	967	10
1423	0	77.57	8.60	0	0	1000	0	1000	0	1000	0
1423	1	78.16	30.90	19	574	685	161	182	334	665	10
1423	2	7.99	37.68	7	573	653	474	873	624	818	10
1423	3	59.64	89.28	19	431	486	202	209	707	737	10
1423	4	76.31	81.41	3	495	627	755	926	726	926	10
1423	5	44.07	84.87	24	749	786	714	794	483	752	10
1423	6	13.92	66.66	20	427	441	749	912	785	912	10
1423	7	54.24	19.28	16	706	767	601	973	637	973	10
1423	8	42.60	80.95	18	604	666	416	740	170	860	10
1423	9	22.87	45.55	15	132	198	822	922	435	932	10
1423	10	0.27	64.50	30	342	460	488	628	362	635	10
1423	11	1.47	41.15	14	640	700	333	624	132	635	10
1423	12	93.30	79.99	41	756	840	608	712	881	925	10
1423	13	2.10	20.56	34	637	671	661	699	802	922	10
1423	14	7.65	95.35	6	205	248	624	634	515	562	10
1423	15	69.27	33.61	18	44	214	215	272	748	814	10
1423	16	22.15	34.47	20	659	698	127	424	324	550	10
1423	17	6.49	93.39	19	136	203	802	888	847	888	10
1423	18	73.37	1.71	16	765	856	314	502	782	858	10
1423	19	99.08	43.05	10	916	958	715	810	132	958	10
1423	20	86.71	82.97	23	557	740	915	924	96	714	10
1424	0	51.94	98.61	0	0	1000	0	1000	0	1000	0
1424	1	8.42	48.60	14	452	655	862	888	606	791	10
1424	2	15.19	35.77	11	398	434	165	415	714	926	10
1424	3	31.66	82.53	11	518	622	469	638	77	589	10
1424	4	85.35	38.78	8	236	341	865	930	372	930	10
1424	5	20.19	74.15	24	867	958	665	728	151	650	10
1424	6	10.51	13.69	7	696	835	493	690	566	695	10
1424	7	75.14	80.64	4	515	579	622	882	433	969	10
1424	8	11.44	83.25	22	53	180	939	955	922	955	10
1424	9	21.25	82.53	19	278	350	131	293	722	878	10
1424	10	26.09	89.84	4	517	665	457	971	240	883	10
1424	11	49.23	8.75	16	905	909	183	439	463	909	10
1424	12	53.42	47.54	31	157	213	896	947	751	947	10
1424	13	40.09	19.29	14	511	602	185	636	243	676	10
1424	14	29.66	28.58	19	856	900	566	702	715	925	10
1424	15	63.47	19.97	30	528	592	244	919	391	528	10
1424	16	13.27	75.64	2	652	716	395	590	895	954	10
1424	17	71.62	63.83	22	207	237	432	786	136	548	10
1424	18	2.78	11.55	18	776	788	595	765	863	899	10
1424	19	57.24	28.44	4	402	424	456	534	652	808	10
1424	20	19.76	69.68	1	749	792	827	926	377	651	10
1425	0	22.51	10.96	0	0	1000	0	1000	0	1000	0
1425	1	10.62	6.53	22	816	837	613	986	435	523	10
1425	2	97.83	85.18	11	371	448	664	893	416	761	10
1425	3	13.05	86.27	1	168	237	464	504	645	729	10
1425	4	5.13	82.93	14	746	788	756	924	888	924	10
1425	5	8.92	66.33	24	433	449	808	868	588	629	10
1425	6	44.37	57.45	1	187	320	328	618	383	947	10
1425	7	34.08	59.97	18	432	518	687	822	108	307	10
1425	8	76.60	15.86	23	428	480	824	885	870	944	10
1425	9	90.10	61.87	10	698	705	376	642	651	888	10
1425	10	75.53	63.32	2	163	250	592	761	77	452	10
1425	11	22.55	13.72	20	701	838	905	996	152	557	10
1425	12	52.54	78.52	25	400	499	747	925	223	312	10
1425	13	92.63	93.83	1	877	890	845	890	406	761	10
1425	14	83.73	45.42	10	157	163	313	416	422	754	10
1425	15	28.31	23.47	5	791	825	829	985	634	985	10
1425	16	12.18	75.18	14	171	265	289	475	352	617	10
1425	17	3.00	29.32	6	154	286	306	451	868	972	10
1425	18	22.43	89.85	14	296	418	913	920	133	870	10
1425	19	2.24	28.70	11	528	622	40	159	873	972	10
1425	20	92.80	86.71	26	536	601	884	895	402	895	10
1426	0	78.19	20.71	0	0	1000	0	1000	0	1000	0
1426	1	49.44	63.71	20	806	833	259	756	143	363	10
1426	2	52.85	41.59	1	719	751	591	766	924	966	10
1426	3	29.64	97.87	1	757	763	176	241	384	564	10
1426	4	55.10	91.78	21	378	408	92	563	615	687	10
1426	5	24.39	48.30	8	593	598	591	742	901	938	10
1426	6	6.95	51.02	23	187	377	821	921	854	921	10
1426	7	58.32	53.87	8	777	874	109	315	598	661	10
1426	8	86.80	42.28	7	145	190	519	614	707	786	10
1426	9	89.92	66.41	26	64	103	78	97	799	951	10
1426	10	7.45	56.04	12	200	228	680	792	165	483	10
1426	11	7.72	59.86	19	518	585	764	918	629	686	10
1426	12	30.01	15.16	27	627	743	455	612	685	950	10
1426	13	25.03	78.52	8	841	853	469	610	650	920	10
1426	14	62.23	4.40	16	837	967	52	207	956	976	10
1426	15	99.03	71.10	13	741	860	944	944	458	463	10
1426	16	39.31	4.49	32	730	759	911	956	169	784	10
1426	17	40.94	39.66	26	348	599	677	856	573	957	10
1426	18	17.03	75.30	25	546	628	418	592	902	917	10
1426	19	43.78	73.57	1	335	539	332	475	232	709	10
1426	20	31.81	60.65	20	253	370	188	555	476	502	10
1427	0	69.64	66.55	0	0	1000	0	1000	0	1000	0
1427	1	50.63	27.37	9	784	919	500	860	471	769	10
1427	2	5.38	63.21	25	262	333	505	934	502	598	10
1427	3	60.59	79.20	12	641	720	58	297	732	772	10
1427	4	72.05	18.96	40	898	945	550	951	611	951	10
1427	5	17.63	68.12	8	498	574	931	946	280	946	10
1427	6	39.92	11.57	9	425	562	837	858	681	936	10
1427	7	55.30	17.19	4	200	266	135	495	78	201	10
1427	8	64.80	16.36	8	355	392	783	948	108	948	10
1427	9	92.10	54.04	5	686	818	194	327	532	916	10
1427	10	65.14	7.65	37	897	939	762	939	675	869	10
1427	11	3.28	89.32	20	476	531	747	928	709	928	10
1427	12	8.25	68.11	21	751	869	245	301	501	937	10
1427	13	56.23	21.63	10	763	774	707	902	819	952	10
1427	14	39.88	13.12	15	897	937	261	522	107	664	10
1427	15	72.72	25.41	8	795	851	540	720	329	642	10
1427	16	75.05	19.08	13	848	901	743	951	778	915	10
1427	17	19.65	92.43	14	144	164	75	207	544	819	10
1427	18	27.69	62.15	25	676	838	549	956	107	956	10
1427	19	41.61	97.53	13	477	710	766	957	418	766	10
1427	20	73.28	80.92	17	869	975	236	292	17	200	10
1428	0	92.82	72.91	0	0	1000	0	1000	0	1000	0
1428	1	75.74	76.77	13	707	809	295	523	705	981	10
1428	2	91.70	0.22	11	156	212	156	484	80	484	10
1428	3	8.08	36.32	28	276	331	398	906	740	906	10
1428	4	13.70	93.47	14	755	912	100	198	818	917	10
1428	5	46.32	64.32	11	772	886	776	830	417	951	10
1428	6	25.10	68.84	10	570	642	616	931	771	931	10
1428	7	12.62	99.35	17	669	708	905	914	908	914	10
1428	8	27.96	20.90	21	131	285	274	915	271	915	10
1428	9	93.26	24.56	4	242	411	418	571	430	950	10
1428	10	28.69	57.04	24	315	399	358	488	306	773	10
1428	11	32.39	30.06	8	78	350	318	729	563	924	10
1428	12	35.80	64.03	8	796	941	180	655	505	941	10
1428	13	98.70	90.03	17	354	387	323	431	703	936	10
1428	14	79.71	31.13	19	166	216	150	688	355	686	10
1428	15	11.00	32.23	36	280	293	698	872	743	848	10
1428	16	28.67	72.74	13	314	431	868	903	430	726	10
1428	17	95.48	60.38	13	227	247	978	986	691	701	10
1428	18	12.75	39.21	15	244	290	674	912	757	780	10
1428	19	27.63	48.31	7	715	822	354	929	414	929	10
1428	20	91.03	81.98	33	713	952	160	226	727	989	10
1429	0	34.53	59.56	0	0	1000	0	1000	0	1000	0
1429	1	18.56	14.36	6	654	706	677	736	251	473	10
1429	2	96.25	53.68	2	804	864	914	924	616	725	10
1429	3	11.56	41.71	15	834	878	293	647	244	524	10
1429	4	66.21	31.42	4	634	674	177	431	118	572	10
1429	5	68.55	57.68	22	644	756	588	602	889	964	10
1429	6	16.23	16.60	20	748	891	635	952	940	952	10
1429	7	74.54	17.64	25	642	709	549	631	125	234	10
1429	8	22.39	82.50	18	807	857	869	973	571	787	10
1429	9	46.39	80.26	31	49	73	853	975	657	975	10
1429	10	16.43	0.75	8	210	277	343	452	648	937	10
1429	11	21.81	60.03	8	305	365	335	817	369	986	10
1429	12	57.51	30.37	14	393	395	793	893	678	708	10
1429	13	88.72	74.75	9	458	513	244	246	158	764	10
1429	14	73.07	63.76	6	878	913	499	960	268	514	10
1429	15	34.75	85.09	9	589	611	576	603	174	255	10
1429	16	6.57	99.50	19	604	743	686	866	119	282	10
1429	17	91.30	29.33	13	163	355	648	786	898	934	10
1429	18	58.39	38.79	1	373	485	615	784	429	967	10
1429	19	44.53	5.48	17	375	446	190	504	942	944	10
1429	20	17.91	0.38	23	469	602	467	640	860	937	10
1430	0	71.37	54.61	0	0	1000	0	1000	0	1000	0
1430	1	35.61	34.64	2	506	601	111	290	651	958	10
1430	2	39.76	66.46	14	465	517	833	881	328	640	10
1430	3	43.09	6.07	33	396	407	77	270	837	942	10
1430	4	3.15	38.17	9	319	349	203	775	213	664	10
1430	5	29.17	90.23	22	460	536	181	717	919	943	10
1430	6	57.95	78.94	2	209	212	119	231	413	582	10
1430	7	24.18	50.68	22	914	951	905	951	602	951	10
1430	8	55.74	98.74	42	780	888	57	223	378	524	10
1430	9	87.09	13.97	18	48	203	673	738	404	935	10
1430	10	15.45	54.86	27	369	474	724	943	118	667	10
1430	11	97.43	98.87	17	895	947	140	238	176	318	10
1430	12	24.86	99.64	1	858	934	374	611	210	312	10
1430	13	66.03	49.61	28	552	562	906	925	847	991	10
1430	14	33.59	66.88	7	379	430	372	740	301	398	10
1430	15	52.80	72.44	11	311	313	40	463	576	851	10
1430	16	41.33	98.65	16	718	788	203	312	768	945	10
1430	17	33.02	31.23	25	250	303	771	954	448	954	10
1430	18	59.92	42.56	25	826	955	409	595	205	212	10
1430	19	55.28	8.27	23	912	949	288	462	696	949	10
1430	20	60.20	21.56	17	136	202	832	964	619	658	10
1431	0	13.19	67.40	0	0	1000	0	1000	0	1000	0
1431	1	65.91	55.87	21	672	680	441	877	516	945	10
1431	2	34.08	12.78	15	283	360	675	940	344	940	10
1431	3	2.11	21.61	16	236	331	531	951	465	951	10
1431	4	92.18	53.14	7	721	838	438	858	527	918	10
1431	5	0.29	6.02	8	288	383	673	936	661	715	10
1431	6	15.15	91.82	22	719	783	338	487	225	971	10
1431	7	54.71	51.26	12	834	855	648	901	675	954	10
1431	8	36.91	13.39	13	336	398	397	702	286	480	10
1431	9	84.45	74.35	32	536	539	500	927	746	927	10
1431	10	58.60	82.83	9	770	841	409	673	263	629	10
1431	11	64.22	35.08	9	485	584	91	318	630	755	10
1431	12	31.59	73.82	19	944	979	74	698	75	979	10
1431	13	91.07	31.70	17	691	744	602	913	404	548	10
1431	14	51.91	39.72	20	907	951	281	951	277	951	10
1431	15	7.01	32.12	16	506	514	130	314	420	671	10
1431	16	10.10	98.29	9	330	489	571	649	387	455	10
1431	17	68.14	4.63	21	304	333	457	533	248	383	10
1431	18	62.74	95.04	18	144	336	409	505	795	942	10
1431	19	10.70	26.72	36	454	519	415	460	587	673	10
1431	20	2.67	84.82	32	772	888	244	481	90	622	10
1432	0	51.57	85.39	0	0	1000	0	1000	0	1000	0
1432	1	74.80	97.70	12	830	972	828	972	518	578	10
1432	2	33.88	48.15	12	909	957	247	273	98	222	10
1432	3	44.15	50.99	9	486	517	656	779	433	533	10
1432	4	79.80	82.09	12	897	970	454	666	970	970	10
1432	5	68.41	3.28	2	796	881	862	915	180	471	10
1432	6	62.78	9.93	10	422	548	386	622	708	799	10
1432	7	33.35	59.28	25	628	729	961	967	42	967	10
1432	8	99.76	70.70	14	239	323	199	205	841	948	10
1432	9	44.20	31.81	1	367	485	145	463	776	944	10
1432	10	68.63	60.92	22	297	314	705	969	933	969	10
1432	11	11.16	1.69	17	332	366	873	906	368	536	10
1432	12	10.10	75.85	21	148	323	453	533	539	956	10
1432	13	39.16	12.23	23	393	451	189	221	820	924	10
1432	14	1.37	3.55	20	242	284	643	847	299	532	10
1432	15	39.50	85.00	9	658	698	665	773	132	695	10
1432	16	19.62	0.96	13	311	328	462	747	533	785	10
1432	17	54.64	97.19	7	603	628	958	986	414	709	10
1432	18	71.19	64.75	26	229	323	600	691	402	467	10
1432	19	18.85	82.88	12	435	599	196	821	715	909	10
1432	20	67.86	0.13	13	207	391	911	912	217	774	10
1433	0	62.97	8.96	0	0	1000	0	1000	0	1000	0
1433	1	2.80	16.07	27	327	412	484	639	140	314	10
1433	2	90.25	2.51	19	550	654	298	952	120	970	10
1433	3	98.80	82.91	13	290	307	822	916	548	916	10
1433	4	21.88	50.69	4	712	817	399	632	374	674	10
1433	5	17.18	38.38	14	932	944	666	726	552	679	10
1433	6	81.46	17.70	12	502	640	867	978	132	142	10
1433	7	39.55	68.58	32	417	445	507	864	482	649	10
1433	8	98.79	40.08	32	543	663	701	892	926	951	10
1433	9	73.96	97.84	6	391	409	322	381	441	903	10
1433	10	31.03	46.09	14	699	727	201	442	584	915	10
1433	11	54.48	83.51	34	96	396	636	742	109	571	10
1433	12	1.10	38.12	20	832	883	216	480	471	930	10
1433	13	95.50	7.93	29	294	386	449	563	275	295	10
1433	14	3.99	30.72	30	753	915	330	936	161	318	10
1433	15	64.71	66.70	28	292	515	615	641	102	772	10
1433	16	33.98	85.65	18	303	342	752	917	499	704	10
1433	17	81.16	97.81	20	876	906	447	607	651	908	10
1433	18	14.30	59.34	23	205	278	314	568	376	609	10
1433	19	17.71	41.38	5	554	577	602	668	98	185	10
1433	20	68.22	66.78	22	208	366	497	726	398	467	10
1434	0	70.79	34.67	0	0	1000	0	1000	0	1000	0
1434	1	73.54	65.69	1	963	967	268	291	564	769	10
1434	2	92.20	68.09	31	163	240	626	959	76	485	10
1434	3	37.12	18.09	19	936	961	254	291	832	955	10
